Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Record Label Frequency Encoded,Genres_encoded,Artist Centrality,mood_score,energy_profile,Primary Artist,album_id,predicted_score,discovery_chance,weighted_predicted_score,prediction_change,base_prediction,similarity_boost,match_type,matched_to,final_predicted_score
spotify:track:5f9r1ZCsDJv5yurpfGCcIL,Beautiful Holy Jewel Home,Desert So Green,Winged Wheel,2026-01-09,287400,1.0,False,"rock, guitar, electronic, psychedelic, krautrock, shoegaze, american, neo-psychedelia, bass, try",12XU,0.38,0.658,8,-9.69,0,0.0313,0.00527,0.908,0.199,0.15,109.922,,df_nmf_test,1.4194915254237288,1.0,1.0,23.397778520126945,45.79415484781661,Winged Wheel,winged_wheel_desert_so_green,33.40096280286859,0.0,32.54950659641231,-0.8514562064562838,33.05924122249503,10.5,similar_to_liked,Max Winter,43.55924122249503
spotify:track:1Hoy5F2dITCYWaTUI8TqWh,Canvas 8,Desert So Green,Winged Wheel,2026-01-09,361000,1.0,False,"rock, guitar, electronic, psychedelic, krautrock, shoegaze, american, neo-psychedelia, bass, try",12XU,0.0906,0.264,7,-13.801,0,0.0359,0.8,0.639,0.0994,0.0397,86.099,,df_nmf_test,1.4194915254237288,1.0,1.0,2.756931685318191,31.79585792023511,Winged Wheel,winged_wheel_desert_so_green,32.8585066288724,0.0,32.072929638255914,-0.7855769906164838,31.665820816586642,10.5,similar_to_liked,Max Winter,42.165820816586645
spotify:track:0iDGCG62M0exMaLZvEXuCf,Bird Spells,Desert So Green,Winged Wheel,2026-01-09,339680,1.0,False,"rock, guitar, electronic, psychedelic, krautrock, shoegaze, american, neo-psychedelia, bass, try",12XU,0.36,0.701,4,-10.162,1,0.0383,0.00589,0.925,0.15,0.0555,123.961,,df_nmf_test,1.4194915254237288,1.0,1.0,16.638758977785205,52.51954390402896,Winged Wheel,winged_wheel_desert_so_green,32.75836500295377,0.0,32.005408585739794,-0.7529564172139729,31.948119337177097,10.5,similar_to_liked,Max Winter,42.4481193371771
spotify:track:0R4N5E91obpmaDQLviwHaD,I See Poseurs Every Day,Desert So Green,Winged Wheel,2026-01-09,196506,1.0,False,"rock, guitar, electronic, psychedelic, krautrock, shoegaze, american, neo-psychedelia, bass, try",12XU,0.464,0.838,9,-8.457,1,0.0406,0.193,0.869,0.868,0.601,123.075,,df_nmf_test,1.4194915254237288,1.0,1.0,73.1706196759646,52.99195183479599,Winged Wheel,winged_wheel_desert_so_green,36.358320506904484,0.0,35.909449610131404,-0.4488708967730801,34.3023401458668,10.5,similar_to_liked,Max Winter,44.8023401458668
spotify:track:0bFsws3ApqcCupGAzeQzyp,The Suite Goes Quiet,Desert So Green,Winged Wheel,2026-01-09,280149,1.0,False,"rock, guitar, electronic, psychedelic, krautrock, shoegaze, american, neo-psychedelia, bass, try",12XU,0.469,0.47,4,-8.422,0,0.0283,0.425,0.686,0.137,0.1,100.057,,df_nmf_test,1.4194915254237288,1.0,1.0,22.4469684316018,41.45304222042309,Winged Wheel,winged_wheel_desert_so_green,33.3400419508788,0.0,32.6579347966976,-0.682107154181196,33.20389162453419,10.5,similar_to_liked,Max Winter,43.70389162453419
spotify:track:7o37rZoe9nq7XNG91nTouZ,Dark Luck,Selling A Vibe,The Cribs,2026-01-09,177346,11.53191489361702,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.652,0.719,0,-2.528,0,0.0662,0.0787,1.81e-06,0.172,0.654,129.726,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,54.36111575079339,59.14956190308859,The Cribs,the_cribs_selling_a_vibe,68.83966196142075,17.0,71.96810877894583,3.128446817525088,68.23633749585413,15.0,direct_liked,Conway the Machine;7xvethegenius,83.23633749585413
spotify:track:0I4PrdwBRMayHtpo6uAxte,Selling A Vibe,Selling A Vibe,The Cribs,2026-01-09,197773,9.425531914893616,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.34,0.803,1,-2.687,0,0.0482,7.17e-05,0.000126,0.0906,0.353,145.672,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,25.65491899114749,66.99222536459826,The Cribs,the_cribs_selling_a_vibe,73.34170196740226,13.0,71.88703578656715,-1.4546661808351047,70.10981782794568,15.0,direct_liked,Conway the Machine;7xvethegenius,85.10981782794568
spotify:track:78XFylXWeO6amG849G6HBJ,A Point Too Hard To Make,Selling A Vibe,The Cribs,2026-01-09,208320,9.425531914893616,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.604,0.857,2,-2.376,1,0.0406,0.0283,0.0,0.0786,0.378,138.034,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,37.10597962251545,63.3982683766605,The Cribs,the_cribs_selling_a_vibe,73.37257613410281,18.0,73.38005539242158,0.007479258318767279,72.7374167962572,15.0,direct_liked,Conway the Machine;7xvethegenius,87.7374167962572
spotify:track:5IZqxf8th5sQVZgAiotTMY,Never The Same,Selling A Vibe,The Cribs,2026-01-09,170533,8.372340425531915,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.379,0.905,1,-3.055,0,0.0559,0.0445,2.75e-06,0.106,0.837,204.848,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,47.91214297644898,96.10263457117216,The Cribs,the_cribs_selling_a_vibe,69.955579249032,13.0,68.57651000575666,-1.3790692432753389,67.56269365336337,15.0,direct_liked,Conway the Machine;7xvethegenius,82.56269365336337
spotify:track:78t82AzheVq9mJNFWp5ZAa,Summer Seizures,Selling A Vibe,The Cribs,2026-01-09,235226,7.319148936170213,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.645,0.798,5,-3.9,1,0.034,0.275,0.000113,0.0777,0.7,123.784,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,52.07503758142643,55.57438263624829,The Cribs,the_cribs_selling_a_vibe,70.83200066221038,12.0,71.0631247028945,0.23112404068412218,69.58418228816387,15.0,direct_liked,Conway the Machine;7xvethegenius,84.58418228816387
spotify:track:0WCNruKAZ84SaFtihIYCE5,Looking For The Wrong Guy,Selling A Vibe,The Cribs,2026-01-09,268773,7.319148936170213,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.603,0.547,4,-7.789,1,0.0287,0.828,0.867,0.124,0.533,112.027,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,45.34908969433774,47.71887126030353,The Cribs,the_cribs_selling_a_vibe,71.89662327997826,15.0,72.73996449333177,0.8433412133535114,71.23863356288247,15.0,direct_liked,Conway the Machine;7xvethegenius,86.23863356288247
spotify:track:6XVMu8O2q0HEtzwpKje5m0,If Our Paths Never Crossed,Selling A Vibe,The Cribs,2026-01-09,213826,6.26595744680851,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.673,0.71,1,-3.377,1,0.0445,0.111,0.0,0.315,0.737,123.395,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,64.57198931017206,55.597113561787275,The Cribs,the_cribs_selling_a_vibe,71.38671036737409,13.0,70.85428850778786,-0.5324218595862362,69.69518657662232,15.0,direct_liked,Conway the Machine;7xvethegenius,84.69518657662232
spotify:track:0DNv0NU4zd5zVmOHvzxznK,Self Respect,Selling A Vibe,The Cribs,2026-01-09,237040,6.26595744680851,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.534,0.921,0,-3.93,1,0.0345,0.0011,8.58e-06,0.177,0.76,104.007,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,54.07173876732922,45.84752310777773,The Cribs,the_cribs_selling_a_vibe,72.47495296877685,15.0,71.17702979372798,-1.2979231750488651,70.01759475835027,15.0,direct_liked,Conway the Machine;7xvethegenius,85.01759475835027
spotify:track:1pYRWzuP9gHC3qe05phDVc,You'll Tell Me Anything,Selling A Vibe,The Cribs,2026-01-09,183986,5.212765957446808,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.615,0.861,5,-3.967,1,0.0402,0.0532,0.0,0.0798,0.735,127.129,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,52.368548521797244,57.22533964115685,The Cribs,the_cribs_selling_a_vibe,71.59688257335549,18.0,70.54366478823363,-1.0532177851218592,69.76964639735463,15.0,direct_liked,Conway the Machine;7xvethegenius,84.76964639735463
spotify:track:220C6IqpnHNlr8ktZlGINH,Rose Mist,Selling A Vibe,The Cribs,2026-01-09,203640,5.212765957446808,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.671,0.759,8,-5.414,1,0.0482,0.0237,0.292,0.0539,0.768,127.985,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,54.977075329881416,56.88289330640628,The Cribs,the_cribs_selling_a_vibe,71.46399187206154,17.0,70.41798088647398,-1.0460109855875572,69.5864900659822,15.0,direct_liked,Conway the Machine;7xvethegenius,84.5864900659822
spotify:track:6G8cagwchVCWzDvaEFM8xQ,Distractions,Selling A Vibe,The Cribs,2026-01-09,215653,5.212765957446808,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.595,0.775,9,-4.473,1,0.0266,0.476,1.01e-06,0.061,0.48,106.07,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,40.22298313011525,46.52648597061651,The Cribs,the_cribs_selling_a_vibe,73.98821460643188,26.0,74.534915776785,0.546701170353117,73.55332934293124,15.0,direct_liked,Conway the Machine;7xvethegenius,88.55332934293124
spotify:track:3hfGuXJXAQlwdGdqOFxZ8Q,Brothers Won't Break,Selling A Vibe,The Cribs,2026-01-09,181546,5.212765957446808,False,"indie rock, indie, british, alternative, rock, alternative rock, britpop, garage rock, post-punk, male vocalists",Play It Again Sam,0.545,0.853,7,-2.671,1,0.0291,0.0788,0.0,0.0737,0.605,89.103,,df_nmf_test,6.033898305084746,100.0,15.288419732518204,43.84846333723067,39.071236544380206,The Cribs,the_cribs_selling_a_vibe,73.2756098836496,30.0,72.99507927029688,-0.2805306133527097,71.28644351111589,15.0,direct_liked,Conway the Machine;7xvethegenius,86.28644351111589
spotify:track:0yCBRfjBgCjK0LBXOppEzW,"God, Protect Me from My Enemies",Chapter 1,SAULT,2026-01-09,205863,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.8,0.363,0,-15.959,1,0.111,0.174,0.562,0.118,0.596,89.123,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,55.849340237180556,32.27271320599888,SAULT,sault_chapter_1,81.61748542103435,47.0,85.94749423790297,4.330008816868627,86.65887464517114,15.0,direct_liked,SAULT,100.0
spotify:track:6ohSXVLFYTqb4SVMD6quyb,Chapter 1,Chapter 1,SAULT,2026-01-09,170806,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.501,0.474,5,-12.319,1,0.0431,0.0228,0.715,0.19,0.496,115.453,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,42.331301152497076,47.13725605683829,SAULT,sault_chapter_1,82.22642090966009,45.0,85.70387699210806,3.477456082447972,86.04390331090627,15.0,direct_liked,SAULT,100.0
spotify:track:5XnF9VnDnHfun1UumYc4Xn,Fulfil Your Spirit,Chapter 1,SAULT,2026-01-09,192914,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.405,0.362,2,-14.635,1,0.0357,0.225,0.813,0.12,0.0881,95.368,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,18.606522465341577,36.01244460771933,SAULT,sault_chapter_1,83.49568952498431,46.0,85.89795060717483,2.4022610821905204,86.53530068262398,15.0,direct_liked,SAULT,100.0
spotify:track:2CgawGpycDdoW6sXDH5242,Protector,Chapter 1,SAULT,2026-01-09,189767,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.786,0.283,4,-11.09,0,0.0516,0.322,0.679,0.111,0.685,102.775,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,58.66043093368967,41.385343594361295,SAULT,sault_chapter_1,81.78651659869489,42.0,86.0036859294522,4.217169330757315,86.76498518561574,15.0,direct_liked,SAULT,100.0
spotify:track:1Q3UUPU4Pl4zVsmIDsQxDU,Good Things Will Come After the Pressure,Chapter 1,SAULT,2026-01-09,246036,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.603,0.38,1,-13.243,0,0.0376,0.019,0.462,0.112,0.459,84.066,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,41.79388675463505,31.12430731572427,SAULT,sault_chapter_1,82.50833271581534,48.0,85.99290424608846,3.484571530273115,86.90615513413232,15.0,direct_liked,SAULT,100.0
spotify:track:4WPMZQmpDdOFX9qaGK6e64,Create Your Prophecy,Chapter 1,SAULT,2026-01-09,228998,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.47,0.521,2,-15.435,1,0.0557,0.0218,0.528,0.15,0.116,167.229,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,23.687155503591114,71.2058471487513,SAULT,sault_chapter_1,81.83039447402402,37.0,85.51748150306928,3.6870870290452586,86.43526499422043,15.0,direct_liked,SAULT,100.0
spotify:track:52G4jELAf6bYKN6ljphGr8,Love Does Not Equal Pain,Chapter 1,SAULT,2026-01-09,293576,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.254,0.387,0,-14.483,1,0.0332,0.00713,0.827,0.111,0.177,87.521,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,15.66727910472691,32.222309849368926,SAULT,sault_chapter_1,83.0527707475185,46.0,85.83665691275785,2.783886165239352,86.65027927932859,15.0,direct_liked,SAULT,100.0
spotify:track:2k6m9m423ljc0FWG134QAC,Lord Have Mercy,Chapter 1,SAULT,2026-01-09,171675,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.59,0.0659,11,-21.442,0,0.0301,0.546,0.899,0.111,0.211,81.713,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,30.962919659261733,25.754817967913148,SAULT,sault_chapter_1,82.69861726953799,38.0,85.75897481569602,3.0603575461580306,86.31847340772478,15.0,direct_liked,SAULT,100.0
spotify:track:3i54TbsGGVA4FwGCjFEJyl,Don't Worry About What You Can't Control,Chapter 1,SAULT,2026-01-09,219506,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.443,0.562,2,-14.982,1,0.0379,0.273,0.908,0.0945,0.493,178.635,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,35.86165859361951,77.08623875557916,SAULT,sault_chapter_1,81.3115114994871,39.0,85.31263587934764,4.001124379860542,86.0326752651305,15.0,direct_liked,SAULT,100.0
spotify:track:6DapvVlj6hgjjp4HWO1ZHg,Puppet,Chapter 1,SAULT,2026-01-09,268216,1.0,False,"digital, soul, london, new, own, female vocalist, rnb, neo-soul",Forever Living Originals,0.631,0.466,1,-12.398,1,0.0544,0.258,0.611,0.0916,0.612,168.295,,df_nmf_test,6.033898305084746,52.555611657263185,15.233214583213396,48.43302154668448,73.20616859618315,SAULT,sault_chapter_1,80.29558364774208,43.0,85.26270111054293,4.967117462800857,85.82362431748753,15.0,direct_liked,SAULT,100.0
spotify:track:4IJ5hMf3Pe81WtoIJEslCH,Bray,III,Pullman,2026-01-09,122738,2.0531914893617023,False,"instrumental, acoustic, post-rock, folk, chicago, american, indie, acid folk, tortoise, check out later",Western Vinyl,0.199,0.567,4,-8.337,1,0.0329,0.272,0.833,0.111,0.366,51.342,,df_nmf_test,1.4194915254237288,45.419053702193224,1.0,21.20678135961249,17.47043332511413,Pullman,pullman_iii,34.122185918182254,1.0,33.210345373794496,-0.9118405443877577,36.6098129012938,15.0,direct_liked,MØ,51.6098129012938
spotify:track:1Oj4jlS6iS3hYv17Io1BUQ,Weightless,III,Pullman,2026-01-09,404452,2.0531914893617023,False,"instrumental, acoustic, post-rock, folk, chicago, american, indie, acid folk, tortoise, check out later",Western Vinyl,0.202,0.435,11,-13.618,0,0.0408,0.627,0.956,0.0696,0.117,133.78,,df_nmf_test,1.4194915254237288,45.419053702193224,1.0,9.325789209954904,55.53237983905666,Pullman,pullman_iii,33.810649920829206,0.0,31.467916117355287,-2.3427338034739194,32.177943823906965,15.0,direct_liked,MØ,47.177943823906965
spotify:track:3vrn2DtUEYBjP4ZFlcAOVq,Thirteen,III,Pullman,2026-01-09,484426,2.0531914893617023,False,"instrumental, acoustic, post-rock, folk, chicago, american, indie, acid folk, tortoise, check out later",Western Vinyl,0.262,0.111,4,-16.349,1,0.0506,0.855,0.921,0.089,0.0353,110.911,,df_nmf_test,1.4194915254237288,45.419053702193224,1.0,9.230708201102388,42.722020846165435,Pullman,pullman_iii,33.98615460527745,0.0,31.38119755809015,-2.6049570471872983,31.957374585655145,15.0,direct_liked,MØ,46.957374585655145
spotify:track:4h9px5XEzANMgoYKru0XlS,October,III,Pullman,2026-01-09,807569,1.0,False,"instrumental, acoustic, post-rock, folk, chicago, american, indie, acid folk, tortoise, check out later",Western Vinyl,0.174,0.383,7,-13.575,1,0.0359,0.831,0.879,0.0939,0.115,125.788,,df_nmf_test,1.4194915254237288,45.419053702193224,1.0,9.090153666276933,51.57868124693651,Pullman,pullman_iii,34.01538758409825,0.0,31.543250666305482,-2.472136917792767,32.36955636370375,15.0,direct_liked,MØ,47.36955636370375
spotify:track:09m3rgMYYH7sQZllog8xk8,Valence,III,Pullman,2026-01-09,46621,1.0,False,"instrumental, acoustic, post-rock, folk, chicago, american, indie, acid folk, tortoise, check out later",Western Vinyl,0.426,0.483,0,-16.537,1,0.049,0.943,0.146,0.323,0.25,145.781,,df_nmf_test,1.4194915254237288,45.419053702193224,1.0,34.55946216803073,60.04397440799265,Pullman,pullman_iii,33.55325560701695,0.0,31.583354578658998,-1.9699010283579526,32.471560709923374,15.0,direct_liked,MØ,47.471560709923374
spotify:track:3FfZOR5PzK0cnGJzEYSmFX,Kabul,III,Pullman,2026-01-09,244071,1.0,False,"instrumental, acoustic, post-rock, folk, chicago, american, indie, acid folk, tortoise, check out later",Western Vinyl,0.451,0.615,2,-8.549,1,0.0302,0.849,0.95,0.104,0.469,109.974,,df_nmf_test,1.4194915254237288,45.419053702193224,1.0,35.5929513946885,46.362427986291564,Pullman,pullman_iii,33.835373135894656,0.0,31.918444262191713,-1.9169288737029433,33.323862182362724,15.0,direct_liked,MØ,48.323862182362724
spotify:track:6rqiF4SF7Z9we1TCo5UWRR,Black Cauldron,Bloodline,Mon Rovîa,2026-01-09,207500,13.638297872340425,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.473,0.269,7,-13.534,1,0.0361,0.89,0.0588,0.0842,0.328,155.971,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,29.855019208284613,66.4575544638766,Mon Rovîa,mon_rovîa_bloodline,79.26545837473736,32.0,79.65828175911321,0.39282338437584485,80.89889729307353,15.0,direct_liked,MØ,95.89889729307353
spotify:track:6qvCa3cHDmoUPMIkXL8JmU,Pray the Devil back to Hell,Bloodline,Mon Rovîa,2026-01-09,142582,12.585106382978724,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.553,0.305,5,-13.569,1,0.0318,0.588,0.00432,0.103,0.549,63.004,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,43.07541339569067,20.518353949560698,Mon Rovîa,mon_rovîa_bloodline,80.13556889143014,31.0,79.32370862859625,-0.8118602628338891,79.58925042208656,15.0,direct_liked,MØ,94.58925042208656
spotify:track:5g1WnSpHv3gcS0KAuMP5Pu,Day at the soccer fields,Bloodline,Mon Rovîa,2026-01-09,141590,11.53191489361702,True,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.542,0.333,7,-12.158,1,0.0378,0.697,0.000137,0.1,0.358,145.057,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,34.60080173709704,61.77597210395329,Mon Rovîa,mon_rovîa_bloodline,79.40215312145776,46.0,80.01043841209179,0.6082852906340293,80.69083410206245,15.0,direct_liked,MØ,95.69083410206245
spotify:track:40ZNzxRpzGOnLw0ylcVueQ,Bloodline,Bloodline,Mon Rovîa,2026-01-09,180459,24.170212765957448,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.614,0.16,3,-12.075,1,0.0298,0.794,0.0152,0.115,0.39,61.541,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,39.52021045598798,20.4620207862684,Mon Rovîa,mon_rovîa_bloodline,79.47469688876836,28.000000000000004,79.14607764154289,-0.3286192472254754,79.36272736347388,15.0,direct_liked,MØ,94.36272736347388
spotify:track:4Ol6LOWDFab7Cp6Az6suY6,A Foreshadowing,Bloodline,Mon Rovîa,2026-01-09,112233,11.53191489361702,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.462,0.137,3,-15.328,1,0.0318,0.878,0.793,0.114,0.217,76.325,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,26.04351094037081,26.14870537545958,Mon Rovîa,mon_rovîa_bloodline,79.70842357201532,40.0,79.45703498244367,-0.251388589571647,80.60932382915254,15.0,direct_liked,MØ,95.60932382915254
spotify:track:7I6AF245yTNHmbQuGITZDK,Little by Little,Bloodline,Mon Rovîa,2026-01-09,154866,10.47872340425532,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.696,0.303,8,-13.985,1,0.0311,0.866,0.283,0.104,0.697,135.973,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,55.14656756305328,56.36947087955804,Mon Rovîa,mon_rovîa_bloodline,79.67286637284226,54.0,80.58264179756455,0.9097754247222838,82.52118211068552,15.0,direct_liked,MØ,97.52118211068552
spotify:track:0LUMAJihTHPlPGOPDfhdG8,Old Fort Steel Trail,Bloodline,Mon Rovîa,2026-01-09,149435,9.425531914893616,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.675,0.554,7,-10.186,1,0.0319,0.418,0.528,0.196,0.561,140.022,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,52.459495573743126,60.37159622608735,Mon Rovîa,mon_rovîa_bloodline,81.57680652664305,56.00000000000001,83.65146826351877,2.0746617368757114,86.03624048972483,15.0,direct_liked,MØ,100.0
spotify:track:6OrPtH2CtjmkGJ2Y8prNCB,Whose face am I,Bloodline,Mon Rovîa,2026-01-09,135642,9.425531914893616,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.602,0.341,9,-10.814,1,0.0397,0.694,0.319,0.373,0.711,79.12,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,62.95974611658593,29.861258496644272,Mon Rovîa,mon_rovîa_bloodline,81.37901514124395,45.0,81.85427363415354,0.4752584929095889,84.38906187825836,15.0,direct_liked,MØ,99.38906187825836
spotify:track:6TZv5Bu7TJrKps6YXDPNsH,Running Boy,Bloodline,Mon Rovîa,2026-01-09,215660,9.425531914893616,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.705,0.511,8,-9.035,1,0.033,0.666,0.00341,0.121,0.411,129.938,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,44.39827960581258,55.93610084265146,Mon Rovîa,mon_rovîa_bloodline,81.14871737306056,51.0,82.5111513527378,1.3624339796772347,84.90594747973401,15.0,direct_liked,MØ,99.90594747973401
spotify:track:3GQhw9mkicZjJ8cPAwbs3P,Field Song.,Bloodline,Mon Rovîa,2026-01-09,139530,8.372340425531915,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.841,0.524,7,-8.97,1,0.0609,0.244,0.000404,0.074,0.956,86.99,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,70.60756639385336,34.751866541415296,Mon Rovîa,mon_rovîa_bloodline,80.9445639043351,30.0,80.7996404171397,-0.14492348719539905,81.72529515702985,15.0,direct_liked,MØ,96.72529515702985
spotify:track:6KgStMvU6Q0gIaN0B30vEf,Somewhere down in Georgia,Bloodline,Mon Rovîa,2026-01-09,177702,8.372340425531915,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.537,0.299,10,-13.16,1,0.0301,0.865,0.00305,0.532,0.409,110.097,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,54.36111575079339,43.98852871913181,Mon Rovîa,mon_rovîa_bloodline,80.72795338620696,49.0,82.09784608641722,1.3698927002102579,83.72341460817726,15.0,direct_liked,MØ,98.72341460817726
spotify:track:3K9NvtAtC0ZV5PqjmUKOzt,Oh Wide World,Bloodline,Mon Rovîa,2026-01-09,179291,8.372340425531915,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.556,0.382,0,-12.113,1,0.0456,0.896,0.581,0.12,0.332,175.956,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,34.93151828962753,77.09118026113111,Mon Rovîa,mon_rovîa_bloodline,81.3719075776142,49.0,82.03684386699378,0.6649362893795825,83.7591029919655,15.0,direct_liked,MØ,98.7591029919655
spotify:track:0jBi8FtQV7NwmlJUJRgrI1,Code of many colors,Bloodline,Mon Rovîa,2026-01-09,95193,7.319148936170213,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.55,0.402,10,-11.477,0,0.0362,0.892,0.95,0.122,0.345,157.005,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,35.30357441122432,68.05069585382728,Mon Rovîa,mon_rovîa_bloodline,80.78770191413498,54.0,81.9094933140983,1.121791399963314,83.99997299465912,15.0,direct_liked,MØ,98.99997299465912
spotify:track:0p3lvrvRL6VFgfdrEPyVPG,Heavy Foot,Bloodline,Mon Rovîa,2026-01-09,145058,7.319148936170213,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.677,0.698,11,-8.807,1,0.0365,0.505,1.04e-05,0.0853,0.963,149.977,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,64.58439118089194,66.04345629862266,Mon Rovîa,mon_rovîa_bloodline,81.62929246859125,54.0,83.15025355532926,1.5209610867380121,86.26195852656261,15.0,direct_liked,MØ,100.0
spotify:track:0y49w8pouFdTwd5P83sj0B,Infinite Pines,Bloodline,Mon Rovîa,2026-01-09,211366,7.319148936170213,False,"folk, indie, indie folk, african, liberia, appalachian, liberian",Nettwerk Music Group,0.63,0.404,6,-9.61,1,0.0306,0.858,0.00985,0.0968,0.451,148.023,,df_nmf_test,69.3771186440678,100.0,23.092661739206267,41.95097711708703,64.53580295472082,Mon Rovîa,mon_rovîa_bloodline,80.54933606151947,54.0,82.09684899391017,1.5475129323907026,84.75002704293374,15.0,direct_liked,MØ,99.75002704293374
