Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Record Label Frequency Encoded,Genres_encoded,Artist Centrality,mood_score,energy_profile,Primary Artist,album_id
spotify:track:0THNSuGo0hWMcTIi4CJuVW,Do You Remember When,Your Picture,The Sha La Das,2026-01-16,183040,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.425,0.301,0.0,-13.092,1.0,0.027,0.866,0.00799,0.0879,0.436,78.582,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,32.488349757808585,28.44996451100558,The Sha La Das,the_sha_la_das_your_picture
spotify:track:10wpa84RMi9nhoYCNaQ9BR,Your Picture,Your Picture,The Sha La Das,2026-01-16,183400,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.515,0.495,6.0,-9.977,0.0,0.0342,0.405,0.00682,0.329,0.589,91.443,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,52.50083514280943,36.44037898851873,The Sha La Das,the_sha_la_das_your_picture
spotify:track:7vgcmFdv4mMkiYbn6Rzmr8,Catch You On The Rebound,Your Picture,The Sha La Das,2026-01-16,189280,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.479,0.34,9.0,-8.843,0.0,0.0345,0.815,0.0,0.153,0.273,79.993,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,30.673542675797567,31.266128525065408,The Sha La Das,the_sha_la_das_your_picture
spotify:track:7b2p5dZRAHitnb6nvi8YTa,Some Kind of Magic,Your Picture,The Sha La Das,2026-01-16,247000,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.62,0.464,11.0,-9.551,0.0,0.0319,0.259,0.0173,0.0628,0.296,95.674,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,33.72440287289127,38.726319456853666,The Sha La Das,the_sha_la_das_your_picture
spotify:track:0u0bHbCsEAygfDJK9NQ1fN,In My Dreams,Your Picture,The Sha La Das,2026-01-16,180173,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.408,0.454,11.0,-9.414,0.0,0.0242,0.644,2.45e-06,0.298,0.503,82.844,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,43.24077167195591,32.449124954203725,The Sha La Das,the_sha_la_das_your_picture
spotify:track:46uX0vh2N31PfKUwCn9MdO,Magic Mary,Your Picture,The Sha La Das,2026-01-16,189386,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.654,0.444,10.0,-8.814,0.0,0.0277,0.488,0.000976,0.316,0.402,79.966,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,49.979121429764504,31.318508483916133,The Sha La Das,the_sha_la_das_your_picture
spotify:track:6dcTI24xC0XqzGSEWz2NWu,Made Me Change My Mind,Your Picture,The Sha La Das,2026-01-16,119226,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.486,0.505,0.0,-8.088,0.0,0.0325,0.218,0.88,0.17,0.458,111.329,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,39.31351261065642,47.205448833455286,The Sha La Das,the_sha_la_das_your_picture
spotify:track:3wFIqOYZi7ewM1laEBLzZt,Six Eighths Of Your Time,Your Picture,The Sha La Das,2026-01-16,159706,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.506,0.504,0.0,-7.844,1.0,0.0249,0.608,0.0,0.327,0.518,83.983,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,49.11099047937198,33.81248633598843,The Sha La Das,the_sha_la_das_your_picture
spotify:track:4FvPOqgSH5uInzJXYdzoAq,Gonna Catch You,Your Picture,The Sha La Das,2026-01-16,71560,1.0,False,"soul, usa, daptone, doo wop",Diamond West Records,0.378,0.759,9.0,-8.221,0.0,0.0387,0.434,0.102,0.161,0.442,79.725,,df_nmf_test,1.0,47.584899058546284,16.546717302229673,33.81534992483715,31.648106904231618,The Sha La Das,the_sha_la_das_your_picture
spotify:track:0wHxFI0gIOwR8A7oOOpG3x,Sundance,Shaking Hand,Shaking Hand,2026-01-16,291053,1.0,False,"post rock, alternative, alternative rock, emo, uk, british, post-rock, england, united kingdom, art rock",Melodic,0.343,0.793,7.0,-7.573,1.0,0.0298,0.1,0.754,0.0961,0.22,120.025,,df_nmf_test,1.473684210526316,42.67804808616856,1.0,20.508142642391853,51.89938495725846,Shaking Hand,shaking_hand_shaking_hand
spotify:track:4akM8mtdon92Zk5kDzYCjo,Mantras,Shaking Hand,Shaking Hand,2026-01-16,407160,1.0,False,"post rock, alternative, alternative rock, emo, uk, british, post-rock, england, united kingdom, art rock",Melodic,0.46,0.674,0.0,-8.942,1.0,0.0355,0.129,0.795,0.077,0.0347,117.557,,df_nmf_test,1.473684210526316,42.67804808616856,1.0,16.895064305996325,49.944525360904606,Shaking Hand,shaking_hand_shaking_hand
spotify:track:61eB7URzZDMWNywmlda4HX,In For a… Pound!,Shaking Hand,Shaking Hand,2026-01-16,283160,1.0,False,"post rock, alternative, alternative rock, emo, uk, british, post-rock, england, united kingdom, art rock",Melodic,0.357,0.916,11.0,-6.578,1.0,0.0477,0.000345,0.779,0.119,0.49,126.321,,df_nmf_test,1.473684210526316,42.67804808616856,1.0,33.195256388842495,55.563017173478784,Shaking Hand,shaking_hand_shaking_hand
spotify:track:365LZbYavnv0aaqM0FdgHh,Night Owl,Shaking Hand,Shaking Hand,2026-01-16,197786,1.0,False,"post rock, alternative, alternative rock, emo, uk, british, post-rock, england, united kingdom, art rock",Melodic,0.496,0.849,4.0,-7.276,1.0,0.0295,0.00267,0.791,0.138,0.622,162.056,,df_nmf_test,1.473684210526316,42.67804808616856,1.0,45.183731418072476,72.84346208866958,Shaking Hand,shaking_hand_shaking_hand
spotify:track:3opQtJE5wlF3LhhOsB2zYR,Up The Ante(lope),Shaking Hand,Shaking Hand,2026-01-16,457400,1.0,False,"post rock, alternative, alternative rock, emo, uk, british, post-rock, england, united kingdom, art rock",Melodic,0.509,0.78,11.0,-6.245,1.0,0.0337,2.95e-05,0.882,0.359,0.555,126.996,,df_nmf_test,1.473684210526316,42.67804808616856,1.0,52.08743945214632,55.99391645760935,Shaking Hand,shaking_hand_shaking_hand
spotify:track:7r8vHr26mdKknrMUrINGGz,Italics,Shaking Hand,Shaking Hand,2026-01-16,361653,1.0,False,"post rock, alternative, alternative rock, emo, uk, british, post-rock, england, united kingdom, art rock",Melodic,0.389,0.704,9.0,-6.672,1.0,0.032,0.0326,0.891,0.128,0.28,108.359,,df_nmf_test,1.473684210526316,42.67804808616856,1.0,26.20886921663605,46.53587483116522,Shaking Hand,shaking_hand_shaking_hand
spotify:track:7CznYxJRlBjHMEzyRm0JF3,Cable Ties,Shaking Hand,Shaking Hand,2026-01-16,521680,1.0,False,"post rock, alternative, alternative rock, emo, uk, british, post-rock, england, united kingdom, art rock",Melodic,0.36,0.648,4.0,-7.284,0.0,0.0335,0.00307,0.8,0.136,0.114,107.385,,df_nmf_test,1.473684210526316,42.67804808616856,1.0,18.478369801236013,45.72447961953402,Shaking Hand,shaking_hand_shaking_hand
spotify:track:3bSWxqF2xpQ54YM6oCN1q9,Celestun,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,325312,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.424,0.249,7.0,-13.161,1.0,0.0385,0.964,0.921,0.0841,0.291,161.862,,df_nmf_test,1.473684210526316,100.0,1.0,26.295682311675293,69.54303053051802,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:6PCbZxpa0dQNzj0LPISf9W,Elizabeth Brown,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,164160,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.523,0.346,2.0,-11.964,1.0,0.0366,0.88,0.889,0.19,0.66,122.231,,df_nmf_test,1.473684210526316,100.0,1.0,50.0204609988308,50.598780695983606,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:5XLBCQLor1sBSSUVsSg7Dm,Nevermind,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,213418,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.6,0.395,3.0,-11.067,1.0,0.0285,0.883,0.0858,0.123,0.714,93.303,,df_nmf_test,1.473684210526316,100.0,1.0,52.66619341907467,36.771459860499796,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:25OANCebIYSBCnOpOydAT9,In the Willows,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,192426,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.578,0.12,2.0,-14.387,1.0,0.0336,0.916,0.891,0.129,0.0776,139.928,,df_nmf_test,1.473684210526316,100.0,1.0,25.696258560213796,58.03475825056727,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:68kAGTN3TTGgA5KlvCtZy5,Flying Things,Celestun,Tyler Ramsey;Carl Broemel;The Secret Sisters,2026-01-15,221248,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.61,0.316,9.0,-11.085,1.0,0.0269,0.903,0.0329,0.113,0.363,103.935,,df_nmf_test,1.473684210526316,100.0,1.0,38.15600467679974,41.977335959485636,Tyler Ramsey;Carl Broemel;The Secret Sisters,tyler_ramsey;carl_broemel;the_secret_sisters_celestun
spotify:track:7jdXM98gcz6D1SPA8uHr2u,Last Tarot,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,159425,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.57,0.228,7.0,-13.839,1.0,0.0289,0.99,0.841,0.156,0.263,92.454,,df_nmf_test,1.473684210526316,100.0,1.0,34.14606647736763,34.899617557418786,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:1WSdBYW3imJSRVOWJk4E0I,Garvanza,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,176617,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.465,0.293,9.0,-14.639,1.0,0.0456,0.945,0.96,0.374,0.223,121.824,,df_nmf_test,1.473684210526316,100.0,1.0,37.16385501920829,49.04961870544534,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:4nBWCJLx6CjopFUyuLJkvf,Sail Away,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,251882,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.356,0.279,7.0,-13.1,1.0,0.0282,0.923,0.000351,0.108,0.477,153.394,,df_nmf_test,1.473684210526316,100.0,1.0,32.16176716218473,65.40353132964432,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:1bIHvWqRluf85O9bqhgKi8,Sylvie's Guitar,Celestun,Tyler Ramsey;Carl Broemel,2026-01-15,275157,1.0,False,"folk, singer-songwriter, acoustic, indie folk, band of horses, americana, american, north carolina, asheville, looks like jesus",Tone Tree Music / Duo Quest Records,0.657,0.218,7.0,-13.459,1.0,0.032,0.935,0.873,0.12,0.0649,100.037,,df_nmf_test,1.473684210526316,100.0,1.0,28.065015867713385,38.82959692288955,Tyler Ramsey;Carl Broemel,tyler_ramsey;carl_broemel_celestun
spotify:track:4wp5fkGiS3b7ytOYYnFeut,Coordinates for the Absent,Dream Archives,Craig Taborn;Tomeka Reid;Ches Smith,2026-01-16,353906,1.0,False,"jazz, piano, contemporary jazz, avant-garde jazz, experimental, world jazz, instrumental, free jazz, free improvisation, downtown",ECM Records,0.216,0.017,5.0,-30.626,0.0,0.0443,0.971,0.0144,0.0923,0.0334,55.699,,df_nmf_test,1.473684210526316,1.0,1.0,7.386963420744948,8.3375427639887,Craig Taborn;Tomeka Reid;Ches Smith,craig_taborn;tomeka_reid;ches_smith_dream_archives
spotify:track:1tVaMIfEZPe44pTkxvN98h,Feeding Maps to the Fire,Dream Archives,Craig Taborn;Tomeka Reid;Ches Smith,2026-01-16,437720,1.0,False,"jazz, piano, contemporary jazz, avant-garde jazz, experimental, world jazz, instrumental, free jazz, free improvisation, downtown",ECM Records,0.442,0.258,5.0,-22.156,0.0,0.0429,0.901,0.518,0.0801,0.114,133.369,,df_nmf_test,1.473684210526316,1.0,1.0,19.557332553866715,51.02276187234145,Craig Taborn;Tomeka Reid;Ches Smith,craig_taborn;tomeka_reid;ches_smith_dream_archives
spotify:track:4V7o0KLWjXSXUyQwCFzAdt,When Kabuya Dances,Dream Archives,Craig Taborn;Tomeka Reid;Ches Smith,2026-01-16,450746,1.0,False,"jazz, piano, contemporary jazz, avant-garde jazz, experimental, world jazz, instrumental, free jazz, free improvisation, downtown",ECM Records,0.376,0.221,10.0,-22.263,0.0,0.0422,0.944,0.89,0.0786,0.0759,137.687,,df_nmf_test,1.473684210526316,1.0,1.0,15.191874060464336,53.08534628972796,Craig Taborn;Tomeka Reid;Ches Smith,craig_taborn;tomeka_reid;ches_smith_dream_archives
spotify:track:2zYxkOLcMmNUUOdLwOO1Sc,Mumbo Jumbo,Dream Archives,Craig Taborn;Tomeka Reid;Ches Smith,2026-01-16,321706,1.0,False,"jazz, piano, contemporary jazz, avant-garde jazz, experimental, world jazz, instrumental, free jazz, free improvisation, downtown",ECM Records,0.344,0.119,9.0,-24.143,1.0,0.0369,0.928,0.458,0.0942,0.088,112.02,,df_nmf_test,1.473684210526316,1.0,1.0,15.014113913479205,39.42257758912429,Craig Taborn;Tomeka Reid;Ches Smith,craig_taborn;tomeka_reid;ches_smith_dream_archives
spotify:track:6lW7pz6NCj9Fu8GQIWyVMw,Dream Archive,Dream Archives,Craig Taborn;Tomeka Reid;Ches Smith,2026-01-16,719466,1.0,False,"jazz, piano, contemporary jazz, avant-garde jazz, experimental, world jazz, instrumental, free jazz, free improvisation, downtown",ECM Records,0.306,0.187,5.0,-22.091,1.0,0.0449,0.863,0.646,0.114,0.139,76.161,,df_nmf_test,1.473684210526316,1.0,1.0,16.370051778854187,22.750432007379317,Craig Taborn;Tomeka Reid;Ches Smith,craig_taborn;tomeka_reid;ches_smith_dream_archives
spotify:track:3oyUH6SVrs8NJMKHXIxDUe,Enchant,Dream Archives,Craig Taborn;Tomeka Reid;Ches Smith,2026-01-16,706000,1.0,False,"jazz, piano, contemporary jazz, avant-garde jazz, experimental, world jazz, instrumental, free jazz, free improvisation, downtown",ECM Records,0.323,0.0382,7.0,-28.265,0.0,0.0391,0.836,0.67,0.17,0.06,123.896,,df_nmf_test,1.473684210526316,1.0,1.0,16.122014364456327,43.214293629251316,Craig Taborn;Tomeka Reid;Ches Smith,craig_taborn;tomeka_reid;ches_smith_dream_archives
spotify:track:2Ies1xCDtwX1iU0zwyyJCO,Pendulum Swing,Valentine,Courtney Marie Andrews,2026-01-16,202960,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.534,0.375,7.0,-10.438,1.0,0.0297,0.592,0.227,0.124,0.334,139.863,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,34.270085184566575,60.08004739852195,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:65ZvnaWPhMKKv3jzdgopHQ,Keeper,Valentine,Courtney Marie Andrews,2026-01-16,192551,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.655,0.546,2.0,-9.309,1.0,0.0276,0.664,9.75e-05,0.133,0.584,127.968,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,49.97912142976449,54.84452226622436,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:4riYJIO6Bzj9IfuSyrzcdb,Cons and Clowns,Valentine,Courtney Marie Andrews,2026-01-16,254260,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.405,0.269,9.0,-9.634,1.0,0.0278,0.874,0.00231,0.112,0.13,105.404,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,20.007933856689494,43.39703050456265,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:11uH2ZDgzLE9rnhgmwkG7U,Magic Touch,Valentine,Courtney Marie Andrews,2026-01-16,179214,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.472,0.533,5.0,-8.656,1.0,0.0279,0.62,0.027,0.0998,0.315,124.965,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,29.921162518790716,53.676844504297115,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:74kloXXAfk2H0p8NM1r0dG,Little Picture of a Butterfly,Valentine,Courtney Marie Andrews,2026-01-16,285720,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.229,0.329,0.0,-11.38,1.0,0.032,0.759,0.272,0.074,0.131,79.953,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,11.202605645565393,29.987266888219146,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:7io6jkP4gFujNB6BofLELK,Outsider,Valentine,Courtney Marie Andrews,2026-01-16,246450,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.271,0.324,0.0,-10.951,1.0,0.0295,0.916,0.00901,0.106,0.119,104.15,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,13.765658927676634,42.15374770769048,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:0S4FrT5ZhIwjdnqsGI69lZ,Everyone Wants To Feel Like You Do,Valentine,Courtney Marie Andrews,2026-01-16,243675,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.615,0.357,4.0,-9.351,1.0,0.033,0.0573,0.000149,0.0914,0.297,72.903,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,34.7413562719225,27.519973166127425,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:6Z0ZVcWY7ScGTqnoJmVbf1,Only the Best for Baby,Valentine,Courtney Marie Andrews,2026-01-16,153007,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.603,0.29,2.0,-10.711,1.0,0.0314,0.738,0.00783,0.109,0.367,123.11,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,37.86662769333556,51.6246372485697,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:6fDljo6s2HskCEZmc7an4w,Best Friend,Valentine,Courtney Marie Andrews,2026-01-16,172829,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.284,0.261,9.0,-10.727,1.0,0.0284,0.729,9.09e-05,0.108,0.167,71.957,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,16.370051778854187,26.32511712366441,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:60BcjBNdS7cBz1anh4F8rb,Hangman,Valentine,Courtney Marie Andrews,2026-01-16,225263,1.0,False,"female vocalist, folk, singer-songwriter, arizona, country, indie, phoenix, usa, acoustic, americana",Loose Future,0.381,0.342,0.0,-7.978,1.0,0.0307,0.594,1.07e-05,0.0961,0.318,136.554,,df_nmf_test,1.473684210526316,95.21771215828734,29.151873672615256,26.13032403541006,59.644206608839404,Courtney Marie Andrews,courtney_marie_andrews_valentine
spotify:track:3cs8g5BkBTQ84nwN4RaVue,Carnaval de Gringo,Dance Para Se Salvar,Diogo Strausz,2026-01-16,190280,1.0,False,"brazil, mpb, samba, jazz, alternative, soul, indie, drum and bass, experimental, brasil",Favorite Recordings,0.725,0.722,6.0,-11.28,1.0,0.0828,0.214,0.00674,0.0478,0.399,131.944,,df_nmf_test,1.473684210526316,32.611528575964115,1.0,41.70293970268917,55.922264627105996,Diogo Strausz,diogo_strausz_dance_para_se_salvar
spotify:track:2s13oZnANE7I4AAHo9b27e,Com Magia,Dance Para Se Salvar,Diogo Strausz,2026-01-16,276303,1.0,False,"brazil, mpb, samba, jazz, alternative, soul, indie, drum and bass, experimental, brasil",Favorite Recordings,0.783,0.652,9.0,-10.663,1.0,0.0455,0.109,0.0199,0.158,0.946,114.994,,df_nmf_test,1.473684210526316,32.611528575964115,1.0,71.26899949891433,47.81671307023227,Diogo Strausz,diogo_strausz_dance_para_se_salvar
spotify:track:4Y8GQJtxiEFmzekZ4MHCGL,Ele é Artista,Dance Para Se Salvar,Diogo Strausz;Patchworks,2026-01-16,290823,1.0,False,"brazil, mpb, samba, jazz, alternative, soul, indie, drum and bass, experimental, brasil",Favorite Recordings,0.718,0.709,9.0,-10.168,0.0,0.0363,0.00264,0.0272,0.0904,0.966,127.466,,df_nmf_test,1.473684210526316,32.611528575964115,1.0,66.61416402204777,54.2525299011,Diogo Strausz;Patchworks,diogo_strausz;patchworks_dance_para_se_salvar
spotify:track:1sId70PcHYhXMGo2P4LAWt,Montanha Mágica,Dance Para Se Salvar,Diogo Strausz,2026-01-16,340645,1.0,False,"brazil, mpb, samba, jazz, alternative, soul, indie, drum and bass, experimental, brasil",Favorite Recordings,0.847,0.647,9.0,-9.304,0.0,0.0351,0.071,0.0281,0.0644,0.876,123.985,,df_nmf_test,1.473684210526316,32.611528575964115,1.0,67.15157841990981,52.92870056373094,Diogo Strausz,diogo_strausz_dance_para_se_salvar
spotify:track:3hH6sD2ZuGXxxFQc9aKdK2,"Viver, Lutar, Reerguer",Dance Para Se Salvar,Diogo Strausz,2026-01-16,162616,1.0,False,"brazil, mpb, samba, jazz, alternative, soul, indie, drum and bass, experimental, brasil",Favorite Recordings,0.812,0.558,5.0,-8.942,0.0,0.033,0.0781,0.000687,0.0614,0.889,107.016,,df_nmf_test,1.473684210526316,32.611528575964115,1.0,66.11808919325206,44.67836289418489,Diogo Strausz,diogo_strausz_dance_para_se_salvar
