Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin,Record Label Frequency Encoded,Genres_encoded,Artist Centrality,mood_score,energy_profile,Primary Artist,album_id
spotify:track:7vP2voPkLnUur2lb8JiRJb,Why is the Lion?,We Are Together Again,Bonnie Prince Billy,2026-03-06,396573,31.542553191489358,False,"folk, singer-songwriter, alt-country",No Quarter,0.248,0.161,4.0,-13.809,0.0,0.0285,0.912,0.318,0.103,0.0825,89.328,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,11.181935861032237,33.33661935133507,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:7cxMYqAh7SWv6bxb1nVX7b,They Keep Trying To Find You,We Are Together Again,Bonnie Prince Billy,2026-03-06,277075,32.59574468085106,False,"folk, singer-songwriter, alt-country",No Quarter,0.442,0.148,6.0,-14.582,1.0,0.035,0.933,7.49e-05,0.11,0.331,87.649,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,29.764072156338734,32.118538232777865,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:3lmtnE7VebdJyY1EsVp2HE,Strange Trouble,We Are Together Again,Bonnie Prince Billy,2026-03-06,275725,29.436170212765955,False,"folk, singer-songwriter, alt-country",No Quarter,0.528,0.101,2.0,-15.762,1.0,0.0403,0.956,1.06e-06,0.109,0.252,106.752,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,30.012109570736598,40.95197355745474,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:3RWa8fGHnB2OvqO6UNygcU,Life is Scary Horses,We Are Together Again,Bonnie Prince Billy,2026-03-06,289855,32.59574468085106,False,"folk, singer-songwriter, alt-country",No Quarter,0.329,0.223,7.0,-14.179,1.0,0.0321,0.835,0.0399,0.119,0.181,91.744,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,19.26382161349591,34.378288721687426,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:7q5rRHXiy0mneilxbOuwFS,(Everybody's Got a) Friend Named Joe,We Are Together Again,Bonnie Prince Billy,2026-03-06,266475,28.382978723404253,False,"folk, singer-songwriter, alt-country",No Quarter,0.588,0.258,2.0,-12.779,1.0,0.031,0.906,0.000352,0.11,0.417,119.064,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,39.354852179722734,48.58758793633745,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:7ky5sBkucYf5ZvnEKc30za,Vietnam Sunshine,We Are Together Again,Bonnie Prince Billy,2026-03-06,243066,28.382978723404253,False,"folk, singer-songwriter, alt-country",No Quarter,0.445,0.402,5.0,-10.256,1.0,0.0393,0.753,0.000222,0.109,0.324,121.376,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,29.557374311007187,51.04796355065643,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:1p1P6luVuAKt1G1vofA74B,Hey Little,We Are Together Again,Bonnie Prince Billy,2026-03-06,226394,28.382978723404253,False,"folk, singer-songwriter, alt-country",No Quarter,0.53,0.256,0.0,-12.442,1.0,0.0292,0.854,0.041,0.0815,0.302,129.976,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,31.024929012861207,54.14529923062256,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:55GYhYHJK9KN3Uv5aNa13J,Davey Dead,We Are Together Again,Bonnie Prince Billy,2026-03-06,317985,27.329787234042552,False,"folk, singer-songwriter, alt-country",No Quarter,0.536,0.187,6.0,-16.314,1.0,0.0306,0.883,0.02,0.148,0.165,102.295,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,28.358526808084186,38.519270374226714,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:2rIg0YRpgRfWnZrHYXFbGm,The Children Are Sick,We Are Together Again,Bonnie Prince Billy,2026-03-06,276247,25.223404255319146,False,"folk, singer-songwriter, alt-country",No Quarter,0.474,0.0447,10.0,-16.649,1.0,0.0376,0.972,8.1e-06,0.112,0.269,142.756,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,28.606564222482042,58.27723792800178,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:7HX9t98EJa2eQCMBnJnQEx,Bride of the Lion,We Are Together Again,Bonnie Prince Billy,2026-03-06,259924,25.223404255319146,False,"folk, singer-songwriter, alt-country",No Quarter,0.486,0.169,0.0,-11.78,0.0,0.0416,0.895,1.01e-05,0.137,0.316,101.954,,df_nmf_test,10.473684210526317,63.82600910711565,9.652539205562164,32.07908802405211,40.582348942168416,Bonnie Prince Billy,bonnie_prince_billy_we_are_together_again
spotify:track:1xJgvncMNcQGpc8sqtiQ2i,We’ll Burn That Bridge When We Get To It,Never Turns To Night,Bory,2026-03-06,184760,18.904255319148934,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.518,0.768,8.0,-8.089,1.0,0.0433,0.000206,0.0418,0.287,0.552,130.429,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,49.359027893769834,56.773191883152876,Bory,bory_never_turns_to_night
spotify:track:7LcqvMpPLKfsTar9ljvCib,Living Proof,Never Turns To Night,Bory,2026-03-06,172733,18.904255319148934,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.331,0.671,9.0,-7.752,1.0,0.0386,0.000449,0.397,0.151,0.363,122.265,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,28.19316853181894,52.857542883782784,Bory,bory_never_turns_to_night
spotify:track:2xKtE8cKpypq3CfTlFJAGW,That's Jazz,Never Turns To Night,Bory,2026-03-06,113880,19.957446808510635,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.299,0.918,0.0,-6.626,1.0,0.0552,0.000276,0.131,0.41,0.39,125.458,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,38.69341907466177,55.11383431880598,Bory,bory_never_turns_to_night
spotify:track:0ltf4YLGIBGytuHdUl5Skl,By The Lake,Never Turns To Night,Bory,2026-03-06,185786,16.79787234042553,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.386,0.86,9.0,-8.025,1.0,0.042,0.00296,0.0566,0.0397,0.679,139.415,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,38.92905461833974,61.290716258751225,Bory,bory_never_turns_to_night
spotify:track:5Jnfyo3RSeGrEeF2YAaUbt,Groundhog Day,Never Turns To Night,Bory,2026-03-06,169346,21.01063829787234,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.559,0.557,4.0,-10.049,0.0,0.0281,0.0335,0.0325,0.194,0.413,75.933,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,41.463170202104564,28.771162371882745,Bory,bory_never_turns_to_night
spotify:track:0gWTQ0uYiwehJdcXaiLqoe,Runner’s High,Never Turns To Night,Bory,2026-03-06,132186,15.744680851063828,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.414,0.528,7.0,-8.185,1.0,0.0241,0.0028,0.000187,0.129,0.579,82.307,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,39.6442291631869,32.82764427948358,Bory,bory_never_turns_to_night
spotify:track:5gK6SOViEFtts72YAKy3pt,The Way That I Do,Never Turns To Night,Bory,2026-03-06,130146,16.79787234042553,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.576,0.437,6.0,-8.187,1.0,0.0448,0.0298,0.000124,0.18,0.612,119.849,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,49.813763153499245,51.33308842100431,Bory,bory_never_turns_to_night
spotify:track:0VAAYMKxpSonfVf1lN1Bqx,The Test,Never Turns To Night,Bory,2026-03-06,191173,17.851063829787233,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.385,0.858,0.0,-6.232,1.0,0.0532,0.0103,0.111,0.295,0.514,126.26,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,42.62067813596125,55.675189349508216,Bory,bory_never_turns_to_night
spotify:track:3lwwtJ8EP8PAufoxxVY3e3,Exactly What I Needed,Never Turns To Night,Bory,2026-03-06,182253,18.904255319148934,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.56,0.262,2.0,-14.861,1.0,0.0337,0.643,0.415,0.1,0.521,85.068,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,42.08326373809922,30.761600808210687,Bory,bory_never_turns_to_night
spotify:track:5DFoHaMoe1zT4dZFbzgC4f,Captain’s Choice,Never Turns To Night,Bory,2026-03-06,56826,13.638297872340424,False,"indie pop, shoegaze, indie rock",Bleak Enterprise,0.547,0.48,8.0,-11.963,1.0,0.0419,0.163,0.000145,0.361,0.342,127.881,,df_nmf_test,1.473684210526316,88.76780391947561,24.013382081974612,44.935694003674634,53.45744165779026,Bory,bory_never_turns_to_night
spotify:track:2ETuqKRKOAc1P5pg51Ktf9,Ground Scores,It's Glass,Dutch Interior,2026-03-06,154893,33.648936170212764,False,"alt-country, indie, post-punk, noise rock, crank wave, indie rock, usa, american, los angeles, folk rock",Fat Possum Records,0.664,0.387,9.0,-12.553,1.0,0.0253,0.717,0.253,0.105,0.569,108.038,,df_nmf_test,7.157894736842104,68.96214113059426,22.991271372805222,48.57357608150994,43.314507361845,Dutch Interior,dutch_interior_it's_glass
spotify:track:3lJqipToC2gRgzzDABQo6F,Go Fuck Yourself,It's Glass,Dutch Interior,2026-03-06,222080,33.648936170212764,True,"alt-country, indie, post-punk, noise rock, crank wave, indie rock, usa, american, los angeles, folk rock",Fat Possum Records,0.89,0.19,8.0,-12.608,1.0,0.0544,0.698,0.000333,0.106,0.504,114.96,,df_nmf_test,7.157894736842104,68.96214113059426,22.991271372805222,55.27058627025223,46.61049156499977,Dutch Interior,dutch_interior_it's_glass
spotify:track:3eUyZekez30gmzPzhQUAy6,Say Anything,It's Glass,Dutch Interior,2026-03-06,246640,33.648936170212764,False,"alt-country, indie, post-punk, noise rock, crank wave, indie rock, usa, american, los angeles, folk rock",Fat Possum Records,0.464,0.0825,10.0,-15.366,1.0,0.0476,0.429,0.595,0.227,0.155,79.023,,df_nmf_test,7.157894736842104,68.96214113059426,22.991271372805222,28.23450810088525,27.43621464702177,Dutch Interior,dutch_interior_it's_glass
spotify:track:6BSFLqAzDuAAGo9UOAXnLy,Play the Song,It's Glass,Dutch Interior,2026-03-06,247826,30.489361702127656,False,"alt-country, indie, post-punk, noise rock, crank wave, indie rock, usa, american, los angeles, folk rock",Fat Possum Records,0.257,0.293,7.0,-14.972,1.0,0.0387,0.894,0.0549,0.105,0.159,84.944,,df_nmf_test,7.157894736842104,68.96214113059426,22.991271372805222,14.799148154334393,30.660794094950788,Dutch Interior,dutch_interior_it's_glass
spotify:track:4IkwFGd7NYMK57LXKStrjS,I Have No Clue,It's Glass,Dutch Interior,2026-03-06,208866,33.648936170212764,False,"alt-country, indie, post-punk, noise rock, crank wave, indie rock, usa, american, los angeles, folk rock",Fat Possum Records,0.605,0.221,2.0,-17.244,1.0,0.0325,0.68,0.00809,0.125,0.312,106.587,,df_nmf_test,7.157894736842104,68.96214113059426,22.991271372805222,36.33706363788208,40.19740565967104,Dutch Interior,dutch_interior_it's_glass
spotify:track:1sA1DhT0bLyeICf8NalPS7,Aperture,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,311733,93.68085106382978,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.667,0.715,2.0,-10.07,1.0,0.0518,0.0974,0.06,0.108,0.186,127.996,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,32.98855854351094,54.56582135309404,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:7gtG45ieyQzKtNKobfLd49,American Girls,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,213440,99.99999999999999,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.584,0.659,1.0,-6.838,1.0,0.0381,0.0128,8.39e-05,0.0776,0.288,101.4,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,32.517287456154996,42.992815350412656,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:0i4qKfuKJ3juUsEwnJAxk3,"Ready, Steady, Go!","Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,160400,95.78723404255318,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.753,0.755,9.0,-6.444,0.0,0.0509,0.0527,0.0901,0.232,0.852,117.981,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,69.2020210455988,51.42845947815706,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:7s7v5EoNLD6TwDu4Nw51Oy,Are You Listening Yet?,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,192400,94.73404255319149,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.662,0.846,4.0,-6.491,1.0,0.0937,0.0266,0.0126,0.0877,0.382,124.004,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,40.04522298313012,54.42647089652888,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:3xClevycpBON8bkyxFbAna,Taste Back,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,221653,95.78723404255318,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.617,0.798,9.0,-5.891,0.0,0.0347,0.38,0.00981,0.095,0.501,123.015,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,43.40612994822114,54.21052710390839,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:0tV6LXuVzJR4yifqwQuNwN,The Waiting Game,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,169960,93.68085106382978,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.631,0.87,5.0,-7.945,1.0,0.0458,0.0983,0.286,0.104,0.835,166.054,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,58.16435610489393,74.49886644857492,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:6GteP2UCnpHRWSZTL63QHe,Season 2 Weight Loss,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,229560,93.68085106382978,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.667,0.885,5.0,-6.524,0.0,0.049,0.00252,0.00279,0.124,0.402,118.047,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,42.57933856689494,51.48578094255975,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:0QPdjsMOUhwouq1NS3HwfQ,Coming Up Roses,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,248866,95.78723404255318,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.315,0.236,10.0,-11.066,1.0,0.0353,0.557,9.41e-06,0.0948,0.311,176.396,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,23.058794053783195,77.75383615564843,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:028i7HBfp8uE5epmx5ieMA,Pop,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,216026,93.68085106382978,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.412,0.716,11.0,-7.405,1.0,0.231,0.0067,0.00756,0.114,0.343,117.995,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,29.185318189410395,50.94122703073418,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:0VV0AMmgLBUhzuFedr3F3e,Dance No More,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,194880,93.68085106382978,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.845,0.752,0.0,-5.287,1.0,0.0866,0.0782,0.107,0.115,0.786,117.015,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,65.44012026056457,51.521359782533835,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:56k68P3bFQvnKw89hizJFZ,Paint By Numbers,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,147013,91.57446808510637,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.65,0.308,5.0,-11.711,1.0,0.0346,0.632,0.000235,0.111,0.305,78.107,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,37.32921329547353,28.90112396789919,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:track:3QuRLv8zkIYH31O5VgEpmo,Carla's Song,"Kiss All The Time. Disco, Occasionally.",Harry Styles,2026-03-06,253653,92.62765957446808,False,"pop, rock, pop rock, soft rock, alternative, british, one direction, harry styles",Columbia,0.509,0.65,0.0,-8.153,1.0,0.0857,0.459,0.0339,0.077,0.556,153.931,,df_nmf_test,84.36842105263158,67.78876278822725,26.171313604865347,40.47102054451311,68.2967828303147,Harry Styles,"harry_styles_kiss_all_the_time._disco,_occasionally."
spotify:episode:74er1KMiVKUOCCDxpFpPqc,Johnny Blue Skies & the Dark Clouds Set Upcoming Album ‘Mutiny After Midnight’ — And It’s a ‘Dance Record’,Music News Radio,,,301250,1.0,False,,undefined,,,,,,,,,,,,,df_nmf_test,1.473684210526316,65.05320259502766,-3.0661325121009337,,,,unknown_music_news_radio
spotify:track:0FtYTpc8FsljW6fKanejeC,Rose and Pink,Hopeful Woman,Natalie Jane Hill,2026-03-06,169000,26.276595744680847,False,"folk, indie folk, folk pop",Dear Life Records,0.433,0.32,9.0,-11.122,0.0,0.0299,0.85,0.000152,0.209,0.101,118.698,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,23.976532487055287,49.25617363751711,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:1mpxxq1fSuwWBEMQ2FepZ4,Never Left Me,Hopeful Woman,Natalie Jane Hill,2026-03-06,183000,24.170212765957444,False,"folk, indie folk, folk pop",Dear Life Records,0.446,0.439,10.0,-8.11,0.0,0.0288,0.35,0.0,0.0699,0.225,101.747,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,23.889719392016037,42.42701296471366,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:4oKETAVxHNsloyQw57pe7P,Colors,Hopeful Woman,Natalie Jane Hill,2026-03-06,210939,27.329787234042552,False,"folk, indie folk, folk pop",Dear Life Records,0.551,0.337,0.0,-8.999,1.0,0.0276,0.601,0.000283,0.0886,0.149,116.661,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,25.861616836479044,49.30707114470226,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:1njd49XoagpPLhPrHOwz1K,Kitchen Table,Hopeful Woman,Natalie Jane Hill,2026-03-06,193998,26.276595744680847,False,"folk, indie folk, folk pop",Dear Life Records,0.321,0.259,10.0,-10.809,1.0,0.0309,0.809,6.55e-05,0.0822,0.11,102.658,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,14.476699515617174,41.454524672088695,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:02GdCqgz86VJkZaCPPPhyP,Lady Pond,Hopeful Woman,Natalie Jane Hill,2026-03-06,275966,23.117021276595743,False,"folk, indie folk, folk pop",Dear Life Records,0.403,0.245,5.0,-9.96,1.0,0.0316,0.783,1.91e-05,0.0846,0.19,127.237,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,21.27292467011859,54.01286688183014,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:3WCNW5s4CXlKBAWcORSt8d,Lucky to Be,Hopeful Woman,Natalie Jane Hill,2026-03-06,200500,25.223404255319146,False,"folk, indie folk, folk pop",Dear Life Records,0.288,0.348,0.0,-8.562,1.0,0.0411,0.834,0.000148,0.134,0.113,64.537,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,15.377902121262736,23.77134705441347,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:1R8UOaYqIfqXk9Ky6nO4sq,Blue is the Color of My Sun,Hopeful Woman,Natalie Jane Hill,2026-03-06,307002,22.06382978723404,False,"folk, indie folk, folk pop",Dear Life Records,0.491,0.275,5.0,-12.498,1.0,0.0291,0.854,0.0169,0.112,0.22,113.998,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,27.283698012360112,46.231478089164746,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:4R9iGA9HM9L4bB1VrUM4ax,Oranges,Hopeful Woman,Natalie Jane Hill,2026-03-06,201000,24.170212765957444,False,"folk, indie folk, folk pop",Dear Life Records,0.701,0.603,7.0,-6.579,1.0,0.0305,0.315,0.00856,0.0965,0.723,126.371,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,56.11804743611158,55.432561426907164,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:3CKmamKhGSPtUpvTxhb4mZ,Endless Memory,Hopeful Woman,Natalie Jane Hill,2026-03-06,286093,22.06382978723404,False,"folk, indie folk, folk pop",Dear Life Records,0.391,0.0651,2.0,-14.201,1.0,0.0345,0.921,0.00272,0.169,0.188,145.005,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,24.183230332386838,60.60834375708159,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:5XwBAteJUOIxZQsVpFuQGR,I Thought Love Meant,Hopeful Woman,Natalie Jane Hill,2026-03-06,273000,21.01063829787234,False,"folk, indie folk, folk pop",Dear Life Records,0.346,0.361,0.0,-9.208,1.0,0.0278,0.553,0.00141,0.0983,0.398,145.569,,df_nmf_test,1.9473684210526316,92.37259811336115,19.54395323257856,28.081551695339904,63.50055754158601,Natalie Jane Hill,natalie_jane_hill_hopeful_woman
spotify:track:5NUM6e4xpfT3ACG3T7o5jL,purgatory,IOWA,OHYUNG,2026-03-06,243500,33.648936170212764,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.192,0.388,3.0,-19.568,0.0,0.0642,0.578,0.962,0.104,0.04,127.444,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,7.15132787706698,49.43802104182911,OHYUNG,ohyung_iowa
spotify:track:1ybLfsVuzgwSXRxFK1F7kn,all dolls go to heaven,IOWA,OHYUNG,2026-03-06,272500,28.382978723404253,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.161,0.278,11.0,-18.275,1.0,0.0398,0.363,0.971,0.16,0.103,130.713,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,10.78920995490229,51.637979313559995,OHYUNG,ohyung_iowa
spotify:track:4eBFXWAHYAqP7c946YZz03,kiara,IOWA,OHYUNG,2026-03-06,266000,31.542553191489358,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.106,0.118,5.0,-25.298,1.0,0.0565,0.972,0.914,0.1,0.0391,86.389,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,3.393561048939371,26.185766667099262,OHYUNG,ohyung_iowa
spotify:track:2lIJXOe5W4Bl2gYyd1lBol,january,IOWA,OHYUNG,2026-03-06,160000,27.329787234042552,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.254,0.348,7.0,-21.553,1.0,0.0919,0.0645,0.664,0.1,0.0398,115.457,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,9.540754969099716,42.513983462428094,OHYUNG,ohyung_iowa
spotify:track:7xVdWQJ5ToAR38l4ooaOFC,dancing parakeets,IOWA,OHYUNG,2026-03-06,154000,33.648936170212764,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.17,0.173,8.0,-17.977,0.0,0.0339,0.794,0.979,0.151,0.0773,126.205,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,9.726783029898115,49.5057196678909,OHYUNG,ohyung_iowa
spotify:track:6fElkc8dskwts5RZabDLc3,nevada,IOWA,OHYUNG,2026-03-06,326102,24.170212765957444,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.163,0.143,3.0,-27.076,1.0,0.0408,0.696,0.908,0.0949,0.0426,72.376,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,5.683773175212964,18.394989013885137,OHYUNG,ohyung_iowa
spotify:track:4f1jIJBJM3Ixlj1JcoPbgz,driftless,IOWA,OHYUNG,2026-03-06,282000,27.329787234042552,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.145,0.351,4.0,-17.695,0.0,0.0635,0.599,0.571,0.0703,0.0374,89.137,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,3.7077417738433285,31.415856143289695,OHYUNG,ohyung_iowa
spotify:track:18goGnfeKrJ73dhwt1OMBM,the black angel,IOWA,OHYUNG,2026-03-06,325000,24.170212765957444,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.174,0.363,5.0,-20.852,1.0,0.0595,0.828,0.929,0.165,0.0385,97.562,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,8.86691999331886,34.02497107472256,OHYUNG,ohyung_iowa
spotify:track:0tFHacQv5DQ40HZiPMgAl0,storm chaser,IOWA,OHYUNG,2026-03-06,237519,27.329787234042552,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.108,0.0493,5.0,-25.958,1.0,0.0444,0.416,0.946,0.114,0.0265,80.711,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,3.534115583764824,23.01989230512749,OHYUNG,ohyung_iowa
spotify:track:5p06tIXHBlFTrhlxSCbN1P,christofascism,IOWA,OHYUNG,2026-03-06,281374,25.223404255319146,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.095,0.203,0.0,-20.483,0.0,0.038,0.816,0.944,0.0944,0.0373,81.608,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,2.6329129781192604,26.244570583167544,OHYUNG,ohyung_iowa
spotify:track:0q4SzWD4nalG0AaNyLa4F5,fairchild,IOWA,OHYUNG,2026-03-06,271500,24.170212765957444,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.139,0.239,5.0,-28.763,1.0,0.0629,0.741,0.933,0.144,0.209,83.702,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,13.600300651411395,23.205544668714484,OHYUNG,ohyung_iowa
spotify:track:79GTGgrLWJIBEAnD2okWbG,memorial,IOWA,OHYUNG,2026-03-06,758750,21.01063829787234,False,"ambient, experimental, electronic, rap, hip-hop, usa, abstract, queer, lo-fi, brooklyn",OHYUNG,0.151,0.259,0.0,-20.373,1.0,0.04,0.718,0.902,0.0833,0.063,136.569,,df_nmf_test,1.473684210526316,42.99175168066499,24.040386967079755,5.55148655420077,53.48560823943641,OHYUNG,ohyung_iowa
